paper_id,title
29700334,3D Reconstruction of Lipid Droplets in the Seed of Brassica napus.
29673311,Identification of residue pairing in interacting β-strands from a predicted residue contact map.
29615857,Closed-Loop Efficient Searching of Optimal Electrical Stimulation Parameters for Preferential Excitation of Retinal Ganglion Cells.
29391597,IGFBPL1 Regulates Axon Growth through IGF-1-mediated Signaling Cascades.
29210198,Concise Review: Quantitative Detection and Modeling the In Vivo Kinetics of Therapeutic Mesenchymal Stem/Stromal Cells.
28977860,Multiple gene-specific DNA methylation in blood leukocytes and colorectal cancer risk: a case-control study in China.
21802197,Does physical activity reduce the risk of prostate cancer? A systematic review and meta-analysis.
29062476,Building Diversified Multiple Trees for classification in high dimensional noisy biomedical data.
29536964,Acute ischemic stroke thrombolysis with tenecteplase: An institutional experience from South India.
29595475,Multi-view light-sheet imaging and tracking with the MaMuT software reveals the cell lineage of a direct developing arthropod limb.
29621165,Keeping Antibiotics at Home Promotes Self-Medication with Antibiotics among Chinese University Students.
29565976,Agreement between self-/home-measured and assessor-measured waist circumference at three sites in adolescents/children.
29703180,Dental age estimation in southern Chinese population using panoramic radiographs: validation of three population specific reference datasets.
28355116,Quality of Survivorship in a Rare Disease: Clinicofunctional Outcome and Physical Activity in an Observational Cohort Study of 618 Long-Term Survivors of Ewing Sarcoma.
29740555,A comparative study on the recruitment of shoulder stabilizing muscles and types of exercises.
29466403,Estimating the burden of rabies in Ethiopia by tracing dog bite victims.
29740477,"Determination of Oocyte-Manipulation, Zygote-Manipulation, and Genome-Reprogramming Effects on the Transcriptomes of Bovine Blastocysts."
29303992,Relationships between Breastfeeding Patterns and Maternal and Infant Body Composition over the First 12 Months of Lactation.
29652882,Association between supplementary private health insurance and visits to physician offices versus hospital outpatient departments among adults with diabetes in the universal public insurance system.
29232631,Ambiguous genitalia-A social dilemma in Bangladesh: A case report.
29302643,BURDEN AND DETERMINANT FACTORS OF ANEMIA AMONG ELEMENTARY SCHOOL CHILDREN IN NORTHWEST ETHIOPIA: A COMPARATIVE CROSS SECTIONAL STUDY.
24953233,Finding alternatives to antibiotics.
22247157,Phenotypic switching in Pseudomonas brassicacearum involves GacS- and GacA-dependent Rsm small RNAs.
25785515,From lesions to viral clones: biological and molecular diversity amongst autochthonous Brazilian vaccinia virus.
24854275,MicroRNA-24 antagonism prevents renal ischemia reperfusion injury.
29699576,"Ethnobotanical investigation on medicinal plants in Algoz area (South Kordofan), Sudan."
29634733,Increased male bias in eider ducks can be explained by sex-specific survival of prime-age breeders.
29581894,Genetic and pharmacological inhibition of Cdk1 provides neuroprotection towards ischemic neuronal death.
26888983,Structural network efficiency predicts conversion to dementia.
29655185,Substitution-Inert Polynuclear Platinum Complexes as Metalloshielding Agents for Heparan Sulfate.
25520511,Acanthamoeba polyphaga mimivirus prevents amoebal encystment-mediating serine proteinase expression and circumvents cell encystment.
25344898,Oysters as hot spots for mimivirus isolation.
29699538,Impact of infection prevention and control training on health facilities during the Ebola virus disease outbreak in Guinea.
26082761,Modulation of the expression of mimivirus-encoded translation-related genes in response to nutrient availability during Acanthamoeba castellanii infection.
24972367,Growing a giant: evaluation of the virological parameters for mimivirus production.
28270866,A systematic review of gait perturbation paradigms for improving reactive stepping responses and falls risk among healthy older adults.
27090655,Vascular endothelial growth factor A as predictive marker for mTOR inhibition in relapsing high-grade serous ovarian cancer.
24976356,Acanthamoeba polyphaga mimivirus and other giant viruses: an open field to outstanding discoveries.
29740516,The pitfalls of short-range endemism: high vulnerability to ecological and landscape traps.
29541035,Alterations in Leg Extensor Muscle-Tendon Unit Biomechanical Properties With Ageing and Mechanical Loading.
24206536,Comorbidity of postural orthostatic tachycardia syndrome and chronic fatigue syndrome in an Australian cohort.
24927156,Protective immunity and safety of a genetically modified influenza virus vaccine.
27166786,Visual and proprioceptive contributions to postural control of upright stance in unilateral vestibulopathy.
25501424,Deficient recovery response and adaptive feedback potential in dynamic gait stability in unilateral peripheral vestibular disorder patients.
24271007,"Amoebas as mimivirus bunkers: increased resistance to UV light, heat and chemical biocides when viruses are carried by amoeba hosts."
24295593,A resourceful giant: APMV is able to interfere with the human type I interferon system.
26970886,Locomotor stability and adaptation during perturbed walking across the adult female lifespan.
29601604,"An automated quantitative analysis of cell, nucleus and focal adhesion morphology."
29588479,Humans significantly metabolize and excrete the mycotoxin deoxynivalenol and its modified form deoxynivalenol-3-glucoside within 24 hours.
24328427,Differential upregulation of human 2'5'OAS genes on systemic sclerosis: Detection of increased basal levels of OASL and OAS2 genes through a qPCR based assay.
29720090,Sulphite oxidase (SO) - a mitochondrial autoantigen as target for humoral and cellular immune reactions in primary sclerosing cholangitis.
24498379,Acanthamoeba polyphaga mimivirus stability in environmental and clinical substrates: implications for virus detection and isolation.
28079179,Transcriptome and network analyses in Saccharomyces cerevisiae reveal that amphotericin B and lactoferrin synergy disrupt metal homeostasis and stress response.
29695898,Critical regulation of inflammation via class A scavenger receptor.
23189200,Characterization of a new Vaccinia virus isolate reveals the C23L gene as a putative genetic marker for autochthonous Group 1 Brazilian Vaccinia virus.
29568778,Integration of Routine Parameters of Glycemic Variability in a Simple Screening Method for Partial Remission in Children with Type 1 Diabetes.
29322078,Received signal strength and local terrain profile data for radio network planning and optimization at GSM frequency bands.
29276304,Women's employment patterns after childbirth and the perceived access to and use of flexitime and teleworking.
29541680,Data on the key performance indicators for quality of service of GSM networks in Nigeria.
29541680,Data on the key performance indicators for quality of service of GSM networks in Nigeria.
29276746,Smart campus: Data on energy consumption in an ICT-driven university.
29732285,Randomized study of percutaneous ureteroscopic plasma column electrode decortication and laparoscopic decortication in managing simple renal cyst.
29536013,Prevention of Incisional Hernias after Open Abdomen Treatment.
29378559,"Coping strategies, vision-related quality of life, and emotional health in managing retinitis pigmentosa: a survey study."
27695979,Aging and the effects of a half marathon on Achilles tendon force-elongation relationship.
29723268,An optimized electroporation approach for efficient CRISPR/Cas9 genome editing in murine zygotes.
27642048,The m-AAA Protease Associated with Neurodegeneration Limits MCU Activity in Mitochondria.
29723268,An optimized electroporation approach for efficient CRISPR/Cas9 genome editing in murine zygotes.
29499735,Bacterial microbiota of Aedes aegypti mosquito larvae is altered by intoxication with Bacillus thuringiensis israelensis.
29225095,Restriction of dietary protein leads to conditioned protein preference and elevated palatability of protein-containing food in rats.
29633715,Willingness for deceased organ donation under different legislative systems in Hong Kong: population-based cross-sectional survey.
29588430,An Engineered Complement Factor H Construct for Treatment of C3 Glomerulopathy.
29631634,Safety and tracking of intrathecal allogeneic mesenchymal stem cell transplantation in healthy and diseased horses.
29744111,Risk factors of fatal occupational accidents in Iran.
29703154,Familial resemblances in human whole blood transcriptome.
29732339,Monte Carlo Simulation of Electron Beams produced by LIAC Intraoperative Radiation Therapy Accelerator.
24409381,Automatic segmentation of choroidal thickness in optical coherence tomography.
26949510,Sex-specific IL-6-associated signaling activation in ozone-induced lung inflammation.
26088063,Basicity Limits of Neutral Organic Superbases.
29643931,Remission in Depression and Associated Factors at Different Assessment Times in Primary Care in Chile.
29515025,Nlrp3-dependent IL-1β inhibits CD103+ dendritic cell differentiation in the gut.
28710434,Modifying Dendritic Cell Activation with Plasmonic Nano Vectors.
25741385,Systems biology approaches for advancing the discovery of effective drug combinations.
25990557,DSigDB: drug signatures database for gene set analysis.
26147457,iCOSSY: An Online Tool for Context-Specific Subnetwork Discovery from Gene Expression Data.
29721202,"Circulating tumor cells, tumor-derived extracellular vesicles and plasma cytokeratins in castration-resistant prostate cancer patients."
29662016,Persistent Borrelia Infection in Patients with Ongoing Symptoms of Lyme Disease.
21912695,Desert farming benefits from microbial potential in arid soils and promotes diversity and plant health.
26547794,The plant microbiome explored: implications for experimental botany.
29692885,Handlebar hernia in children: a conservative approach. Case report and literature review.
23350560,Bacillus and Streptomyces were selected as broad-spectrum antagonists against soilborne pathogens from arid areas in Egypt.
29234598,Investigating structural and perfusion deficits due to repeated head trauma in active professional fighters.
29544526,"Mice with miR-146a deficiency develop severe gouty arthritis via dysregulation of TRAF 6, IRAK 1 and NALP3 inflammasome."
29632102,Thymosin β4 Deficiency Exacerbates Renal and Cardiac Injury in Angiotensin-II-Induced Hypertension.
26962108,The anti-inflammatory peptide Ac-SDKP is released from thymosin-β4 by renal meprin-α and prolyl oligopeptidase.
29722788,Renal Protective Effects of N-Acetyl-Seryl-Aspartyl-Lysyl-Proline (Ac-SDKP) in Obese Rats on a High-Salt Diet.
29799677,"Gout, Hyperuricemia, and Crystal-Associated Disease Network Consensus Statement Regarding Labels and Definitions for Disease Elements in Gout."
27136534,Residues in the Distal Heme Pocket of Arabidopsis Non-Symbiotic Hemoglobins: Implication for Nitrite Reductase Activity.
20940062,Ligand migration and hexacoordination in type 1 non-symbiotic rice hemoglobin.
28424211,Connecting tubule glomerular feedback mediates tubuloglomerular feedback resetting post-unilateral nephrectomy.
29673146,Predictors of Response to Ketamine in Treatment Resistant Major Depressive Disorder and Bipolar Disorder.
29545829,Disruptive behavior scale for adolescents (DISBA): development and psychometric properties.
29530088,"Investigations on the interplays between Schistosoma mansoni, praziquantel and the gut microbiome."
29508107,I-124 codrituzumab imaging and biodistribution in patients with hepatocellular carcinoma.
27735223,Associations Between Bipedal Stance Stability and Locomotor Stability Following a Trip in Unilateral Vestibulopathy.
29485356,Effects of Corrective Training on Drop Landing Ground Reaction Force Characteristics and Lower Limb Kinematics in Older Adults With Genu Valgus: A Randomized Controlled Trial.
28814746,Rewiring of the FtsH regulatory network by a single nucleotide change in saeS of Staphylococcus aureus.
29643350,Towards a new approach to reveal dynamical organization of the brain using topological data analysis.
28482794,Inferring miRNA sponge co-regulation of protein-protein interactions in human breast cancer.
29401217,Inferring and analyzing module-specific lncRNA-mRNA causal regulatory networks in human cancer.
28361682,Identifying miRNA sponge modules using biclustering and regulatory scores.
27273287,Computational methods for identifying miRNA sponge interactions.
26611531,A novel framework for inferring condition-specific TF and miRNA co-regulation of protein-protein interactions.
26660849,Identifying miRNA synergistic regulatory networks in heterogeneous human data via network motifs.
29724205,Impact of a direct-to-consumer information campaign on prescription patterns for overactive bladder.
29686976,Microsatellite Instability in Mouse Models of Colorectal Cancer.
29587630,Notos - a galaxy tool to analyze CpN observed expected ratios for inferring DNA methylation types.
18433328,Macrophage-derived proinflammatory factors contribute to the development of arthritis and myositis after infection with an arthrogenic alphavirus.
26676886,Targeting hedgehog signalling by arsenic trioxide reduces cell growth and induces apoptosis in rhabdomyosarcoma.
29373899,Mitochondrial Effects of Teucrium Polium and Prosopis Farcta Extracts in Colorectal Cancer Cells
29444107,Shame in decision making under risk conditions: Understanding the effect of transparency.
29439688,Effects of substrate binding site residue substitutions of xynA from Bacillus amyloliquefaciens on substrate specificity.
27153620,"MOCAT2: a metagenomic assembly, annotation and profiling framework."
25016381,From miRNA regulation to miRNA-TF co-regulation: computational approaches and challenges.
29497343,On the Diagnosis of Mycotic Aortic Aneurysms.
27200003,"Calcium and Potassium Supplementation Enhanced Growth, Osmolyte Secondary Metabolite Production, and Enzymatic Antioxidant Machinery in Cadmium-Exposed Chickpea (Cicer arietinum L.)."
29716593,RNA-Seq profiling of circular RNAs in human laryngeal squamous cell carcinomas.
22837652,Effect of calcium and potassium on antioxidant system of Vicia faba L. Under cadmium stress.
28605519,"CancerSubtypes: an R/Bioconductor package for molecular cancer subtype identification, validation, and visualization."
25061069,Inferring condition-specific miRNA activity from matched miRNA and mRNA expression data.
23819293,Effects of cadmium on enzymatic and non-enzymatic antioxidative defences of rice (Oryza sativa L.).
25181465,Identifying direct miRNA-mRNA causal regulatory relationships in heterogeneous data.
27066020,Nitric Oxide Mitigates Salt Stress by Regulating Levels of Osmolytes and Antioxidant Enzymes in Chickpea.
29623266,The Potential Role of Liver Transplantation as a Treatment Option in Colorectal Liver Metastases.
25413289,Exogenous application of calcium and silica alleviates cadmium toxicity by suppressing oxidative damage in rice seedlings.
23260180,"Zinc-induced oxidative damage, antioxidant enzyme response and proline metabolism in roots and leaves of wheat plants."
22245099,Inferring functional miRNA-mRNA regulatory modules in epithelial-mesenchymal transition with a probabilistic topic model.
17481788,28-homobrassinolide protects chickpea (Cicer arietinum) from cadmium toxicity by stimulating antioxidants.
29716593,RNA-Seq profiling of circular RNAs in human laryngeal squamous cell carcinomas.
25629695,Alleviation of cadmium toxicity in Brassica juncea L. (Czern. & Coss.) by calcium application involves various physiological and biochemical strategies.
23573011,Proline induces heat tolerance in chickpea (Cicer arietinum L.) plants by protecting vital enzymes of carbon and antioxidative metabolism.
18992910,"Antioxidative response to Cd in a newly discovered cadmium hyperaccumulator, Arabis paniculata F."
29650251,Exploring the molecular mechanisms of Traditional Chinese Medicine components using gene expression signatures and connectivity map.
28640834,Overexpression of GmFDL19 enhances tolerance to drought and salt stresses in soybean.
29466387,Overexpression of the alfalfa WRKY11 gene enhances salt tolerance in soybean.
29697364,IMPACT web portal: oncology database integrating molecular profiles with actionable therapeutics.
23918260,"OsbZIP71, a bZIP transcription factor, confers salinity and drought tolerance in rice."
18713445,Role of soybean GmbZIP132 under abscisic acid and salt stresses.
25261532,The cotton WRKY transcription factor GhWRKY17 functions in drought and salt stress in transgenic Nicotiana benthamiana through ABA signaling and the modulation of reactive oxygen species production.
28935951,"Overexpression of annexin gene AnnSp2, enhances drought and salt tolerance through modulation of ABA synthesis and scavenging ROS in tomato."
27335349,The Cotton Mitogen-Activated Protein Kinase Kinase 3 Functions in Drought Tolerance by Regulating Stomatal Responses and Root Growth.
26562293,The Cotton WRKY Gene GhWRKY41 Positively Regulates Salt and Drought Stress Tolerance in Transgenic Nicotiana benthamiana.
28848578,A Wheat R2R3-type MYB Transcription Factor TaODORANT1 Positively Regulates Drought and Salt Stress Responses in Transgenic Tobacco Plants.
21590508,"A cotton group C MAP kinase gene, GhMPK2, positively regulates salt and drought tolerance in tobacco."
26366726,"Overexpression of EcbHLH57 Transcription Factor from Eleusine coracana L. in Tobacco Confers Tolerance to Salt, Oxidative and Drought Stress."
22808152,"Expression of a finger millet transcription factor, EcNAC1, in tobacco confers abiotic stress-tolerance."
27213684,Over-expression of a NAC 67 transcription factor from finger millet (Eleusine coracana L.) confers tolerance against salinity and drought stress in rice.
21660574,Overexpression of a novel chrysanthemum NAC transcription factor gene enhances salt tolerance in tobacco.
27981726,Transgenic tobacco plants constitutively expressing peanut BTF3 exhibit increased growth and tolerance to abiotic stresses.
21389632,Improved drought and salt tolerance in transgenic Arabidopsis overexpressing a NAC transcriptional factor from Arachis hypogaea.
25182480,"LchERF, a novel ethylene-responsive transcription factor from Lycium chinense, confers salt tolerance in transgenic tobacco."
24838653,Transcriptome analysis of salinity responsiveness in contrasting genotypes of finger millet (Eleusine coracana L.) through RNA-sequencing.
26687967,"Overexpression of VaPAT1, a GRAS transcription factor from Vitis amurensis, confers abiotic stress tolerance in Arabidopsis."
26695076,Mulberry Transcription Factor MnDREB4A Confers Tolerance to Multiple Abiotic Stresses in Transgenic Tobacco.
26366726,"Overexpression of EcbHLH57 Transcription Factor from Eleusine coracana L. in Tobacco Confers Tolerance to Salt, Oxidative and Drought Stress."
29391403,The membrane tethered transcription factor EcbZIP17 from finger millet promotes plant growth and enhances tolerance to abiotic stresses.
18754079,"Rice DREB1B promoter shows distinct stress-specific responses, and the overexpression of cDNA in tobacco confers improved abiotic and biotic stress tolerance."
24922513,Stable expression of mtlD gene imparts multiple stress tolerance in finger millet.
26297025,Two NAC transcription factors from Caragana intermedia altered salt tolerance of the transgenic Arabidopsis.
29305604,Molecular Defects of the Disease-Causing Human Arrestin-1 C147F Mutant.
20087656,Functional analyses of ethylene response factor JERF3 with the aim of improving tolerance to drought and osmotic stress in transgenic rice.
28193581,Genome-wide characterization and expression profiling of the NAC genes under abiotic stresses in Cucumis sativus.
21597961,"Expression of a wheat MYB gene in transgenic tobacco enhances resistance to Ralstonia solanacearum, and to drought and salt stresses."
21901277,"Heterologous expression of the chrysanthemum R2R3-MYB transcription factor CmMYB2 enhances drought and salinity tolerance, increases hypersensitivity to ABA and delays flowering in Arabidopsis thaliana."
19033550,"Cotton metallothionein GhMT3a, a reactive oxygen species scavenger, increased tolerance against abiotic stress in transgenic tobacco and yeast."
25543954,A nuclear-localized histone-gene binding protein from rice (OsHBP1b) functions in salinity and drought stress tolerance by maintaining chlorophyll content and improving the antioxidant machinery.
15610964,Influence of rol genes in floriculture.
28473834,Biotechnological Advancements for Improving Floral Attributes in Ornamental Plants.
29509671,"Main Sources, Socio-Demographic and Anthropometric Correlates of Salt Intake in Austria."
29425210,Seasonality in trauma admissions - Are daylight and weather variables better predictors than general cyclic effects?
29874299,"Repeated in-field radiosurgery for locally recurrent brain metastases: Feasibility, results and survival in a heavily treated patient cohort."
27974365,NK cells require antigen-specific memory CD4(+) T cells to mediate superior effector functions during HSV-2 recall responses in vitro.
22671536,Host-parasite interaction and microbiome response: effects of fungal infections on the bacterial community of the Alpine lichen Solorina crocea.
29728059,Functional analysis of a pathogenesis-related thaumatin-like protein gene TaLr35PR5 from wheat induced by leaf rust fungus.
29423194,"Women and renal replacement therapy in Europe: lower incidence, equal access to transplantation, longer survival than men."
29330918,Leptosphaeria maculans AvrLm9: a new player in the game of hide and seek with AvrLm4-7.
29514710,Added value of diffusion-weighted imaging in hepatic tumors and its impact on patient management.
26952006,Resminostat plus sorafenib as second-line therapy of advanced hepatocellular carcinoma - The SHELTER study.
21106551,Dual antitumour effect of 5-azacytidine by inducing a breakdown of resistance-mediating factors and epigenetic modulation.
29593462,"ABO, Rhesus, and Kell Antigens, Alleles, and Haplotypes in West Bengal, India."
29193104,Transfusion strategy for weak D Type 4.0 based on RHD alleles and RH haplotypes in Tunisia.
9864185,Molecular basis of weak D phenotypes.
10753853,Weak D alleles express distinct phenotypes.
11495631,RHD positive haplotypes in D negative Europeans.
17053462,How I manage donors and patients with a weak D phenotype.
2731990,Inhibition of endotoxin-induced activation of human monocytes by human lipoproteins.
1910012,Cytokine response by human monocytes to Clostridium difficile toxin A and toxin B.
24460532,Does prolonged storage of red blood cells cause harm?
29389908,Assessing Heat Stress and Health among Construction Workers in a Changing Climate: A Review.
29707452,Pedicled Descending Branch Latissimus Dorsi Mini-flap for Repairing Partial Mastectomy Defect: A New Technique.
29562879,"Dysphagia risk, low muscle strength and poor cognition predict malnutrition risk in older adults athospital admission."
29379833,What Can Qualitative Studies Offer in a World Where Evidence Drives Decisions?
29512401,GENIPAC: A Genomic Information Portal for Head and Neck Cancer Cell Systems.
29615459,Genetic Analysis of 779 Advanced Differentiated and Anaplastic Thyroid Cancers.
29371873,The common use of improper control diets in diet-induced metabolic disease research confounds data interpretation: the fiber factor.
29555661,Salivary Gland Cancer Patient-Derived Xenografts Enable Characterization of Cancer Stem Cells and New Gene Events Associated with Tumor Progression.
29402316,"Antitumor activity of the polo-like kinase inhibitor, TAK-960, against preclinical models of colorectal cancer."
29507657,ALK is a critical regulator of the MYC-signaling axis in ALK positive lung cancer.
29368597,Deep learning of mutation-gene-drug relations from the literature.
29636901,Case Report: III° atrioventricular block due to fulminant myocarditis managed with non-invasive transcutaneous pacing.
29334985,Role of sleep duration and sleep-related problems in the metabolic syndrome among children and adolescents.
26844654,Professor Decker replies.
29720279,Analysis of rural health centres preparedness for the management of diabetic patients in Malawi.
29484176,Factors that influence adult neurogenesis as potential therapy.
17384424,Finding new structural and sequence attributes to predict possible disease association of single amino acid polymorphism (SAP).
27876680,Identification of unknown RNA partners using MAPS.
26967018,A game of tag: MAPS catches up on RNA interactomes.
26607444,The spectrum of activity of the small RNA DsrA: not so narrow after all.
21515771,"Complete genome sequence of a beneficial plant root-associated bacterium, Pseudomonas brassicacearum."
22773788,Multiple transcription-activating sequences regulate the RsmZ regulatory small RNA of Pseudomonas brassicacearum.
23500183,Regulatory RNAs and target mRNA decay in prokaryotes.
25064566,Kotai Antibody Builder: automated high-resolution structural modeling of antibodies.
11790842,Side-chain modeling with an optimized scoring function.
29305341,A Pilot Study of Biomedical Text Comprehension using an Attention-Based Deep Neural Reader: Design and Experimental Analysis.
29054983,ALK Inhibitor Response in Melanomas Expressing EML4-ALK Fusions and Alternate ALK Isoforms.
29126216,"PAGER 2.0: an update to the pathway, annotated-list and gene-signature electronic repository for Human Network Biology."
25546133,Contrasting roles for C/EBPα and Notch in irradiation-induced multipotent hematopoietic progenitor cell defects.
25716682,TWIST1-Induced miR-424 Reversibly Drives Mesenchymal Programming while Inhibiting Tumor Initiation.
25758253,p53 Family Members Regulate Phenotypic Response to Aurora Kinase A Inhibition in Triple-Negative Breast Cancer.
25946135,An Inducible TGF-β2-TGFβR Pathway Modulates the Sensitivity of HNSCC Cells to Tyrosine Kinase Inhibitors Targeting Dominant Receptor Tyrosine Kinases.
25908842,RIP1 negatively regulates basal autophagic flux through TFEB to control sensitivity to apoptosis.
26136684,Combined inhibition of MEK and Aurora A kinase in KRAS/PIK3CA double-mutant colorectal cancer models.
26015511,FGFR1 Expression Levels Predict BGJ398 Sensitivity of FGFR1-Dependent Head and Neck Squamous Cell Cancers.
26359452,Kinome RNAi Screens Reveal Synergistic Targeting of MTOR and FGFR1 Pathways for Treatment of Lung Cancer and HNSCC.
26439693,"Antitumor activity of a potent MEK inhibitor, TAK-733, against colorectal cancer cell lines and patient derived xenografts."
26206305,Identifying kinase dependency in cancer cells by integrating high-throughput drug screening and kinase inhibition data.
22552786,Use of 1H and 31P HRMAS to evaluate the relationship between quantitative alterations in metabolite concentrations and tissue features in human brain tumour biopsies.
26681397,An integrated bioinformatics analysis to dissect kinase dependency in triple negative breast cancer.
29515569,Computational Strategies for Dissecting the High-Dimensional Complexity of Adaptive Immune Repertoires.
29724830,"Draft Genome Sequence of Bacillus pumilus SCAL1, an Endophytic Heat-Tolerant Plant Growth-Promoting Bacterium."
28007854,Draft Genome Sequence of Multitrait Plant Growth-Promoting Bacillus sp. Strain RZ2MS9.
27257205,"Draft Genome Sequence of Bacillus cereus 905, a Plant Growth-Promoting Rhizobacterium of Wheat."
28360161,"Draft Genome Sequence of Bacillus pumilus Strain GM3FR, an Endophyte Isolated from Aerial Plant Tissues of Festuca rubra L."
29437086,Draft Genome Sequence of the Endophyte Bacillus mycoides Strain GM6LP Isolated from Lolium perenne.
28912322,"Draft Genome Sequence of Streptomyces sp. XY006, an Endophyte Isolated from Tea (Camellia sinensis)."
25494882,Bacillus spp. from rainforest soil promote plant growth under limited nitrogen conditions.
29496824,"Draft Genome Sequence of Plant Growth-Promoting and Drought-Tolerant Bacillus altitudinis FD48, Isolated from Rice Phylloplane."
28302787,"Draft Genome Sequence of Endophytic Herbaspirillum sp. Strain WT00C, a Tea Plant Growth-Promoting Bacterium."
24426178,"Draft Genome Sequence of the Endophytic Bacterium Enterobacter spp. MR1, Isolated from Drought Tolerant Plant (Butea monosperma)."
25502683,"Draft Genome Sequence of Methylobacterium sp. Strain L2-4, a Leaf-Associated Endophytic N-Fixing Bacterium Isolated from Jatropha curcas L."
28898207,"Shotgun metagenomics, from sampling to analysis."
26074080,Comparative Haploid Genetic Screens Reveal Divergent Pathways in the Biogenesis and Trafficking of Glycophosphatidylinositol-Anchored Proteins.
29674944,Dunye Guanxinning Improves Acute Myocardial Ischemia-Reperfusion Injury by Inhibiting Neutrophil Infiltration and Caspase-1 Activity.
29623956,Cancer dormancy and criticality from a game theory perspective.
25426557,Glycolysis is the primary bioenergetic pathway for cell motility and cytoskeletal remodeling in human prostate and breast cancer cells.
29527324,Epithelial and mesenchymal prostate cancer cell population dynamics on a complex drug landscape.
29194888,Diverged Plant Terpene Synthases Reroute the Carbocation Cyclization Path towards the Formation of Unprecedented 6/11/5 and 6/6/7/5 Sesterterpene Scaffolds.
29492181,Frequency of BRCA1 and BRCA2 causative founder variants in ovarian cancer patients in South-East Poland.
29150411,An epithelial biomarker signature for idiopathic pulmonary fibrosis: an analysis from the multicentre PROFILE cohort study.
26036805,In vitro-assessment of putative antiprogestin activities of phytochemicals and synthetic UV absorbers in human endometrial Ishikawa cells.
29314480,Preliminary assessment of the computer-based Taenia solium educational program 'The Vicious Worm' on knowledge uptake in primary school students in rural areas in eastern Zambia.
29426478,Taenia solium from a community perspective: Preliminary costing data in the Katete and Sinda districts in Eastern Zambia.
29402785,Family Physician-Led Group Visits for Lifestyle Modification in Women with Weight Problems: A Pilot Intervention and Follow-Up Study.
29666675,Transfusion in Haemoglobinopathies: Review and recommendations for local blood banks and transfusion services in Oman.
29317960,Different Effects of Oral Contraceptive and Dydrogesterone Treatment on Oxidative Stress Levels in Premenopausal Women.
26174897,Pathogenesis and mechanisms of antibody-mediated hemolysis.
29495531,Core Microbiome of Medicinal Plant Salvia miltiorrhiza Seed: A Rich Reservoir of Beneficial Microbes for Secondary Metabolism?
26817421,Identification of miRNA-mRNA regulatory modules by exploring collective group relationships.
28988209,Forced air warming during sedation in the cardiac catheterisation laboratory: a randomised controlled trial.
29673146,Predictors of Response to Ketamine in Treatment Resistant Major Depressive Disorder and Bipolar Disorder.
28369195,Mining heterogeneous causal effects for personalized cancer treatment.
22194685,Inhibition of apoptosis and NF-κB activation by vaccinia protein N1 occur via distinct binding surfaces and make different contributions to virulence.
22121373,Basal Activation of Type I Interferons (Alpha2 and Beta) and 2'5'OAS Genes: Insights into Differential Expression Profiles of Interferon System Components in Systemic Sclerosis.
29439688,Effects of substrate binding site residue substitutions of xynA from Bacillus amyloliquefaciens on substrate specificity.
29379061,Using DNA origami nanorulers as traceable distance measurement standards and nanoscopic benchmark structures.
29587699,Use of intervention mapping to adapt a health behavior change intervention for endometrial cancer survivors: the shape-up following cancer treatment program.
26679086,Coil-globule transition of a single semiflexible chain in slitlike confinement.
29057890,"Effect of Nitrate Leaching Caused by Swine Manure Application in Fields of the Yellow River Irrigation Zone of Ningxia, China."
18517834,Molecular dynamics simulation of multivalent-ion mediated attraction between DNA molecules.
29875707,All Unhappy Childhoods Are Unhappy in Their Own Way-Differential Impact of Dimensions of Adverse Childhood Experiences on Adult Mental Health and Health Behavior.
21779393,USP18-based negative feedback control is induced by type I and type III interferons and specifically inactivates interferon α response.
24031324,Yeast communities in two Atlantic rain Forest fragments in Southeast Brazil.
18657576,Antiviral activity of type I interferons and interleukins 29 and 28a (type III interferons) against Apeu virus.
16081539,Interferon-alpha and -beta differentially regulate osteoclastogenesis: role of differential induction of chemokine CXCL11 expression.
29619388,The effect of an eye health promotion program on the health protective behaviors of primary school students.
29668681,A longitudinal 1H-NMR metabolomics analysis of urine from newborns with hypoxic-ischemic encephalopathy undergoing hypothermia therapy. Clinical and medical legal insights.
29671397,A framework for analyzing DNA methylation data from Illumina Infinium HumanMethylation450 BeadChip.
29695293,"Comment on ""A new method for treating fecal incontinence by implanting stem cells derived from human adipose tissue: preliminary findings of a randomized double-blind clinical trial""."
29593718,Secretion of the Phosphorylated Form of S100A9 from Neutrophils Is Essential for the Proinflammatory Functions of Extracellular S100A8/A9.
29396388,The Significance of Witness Sensors for Mass Casualty Incidents and Epidemic Outbreaks.
29370821,PhenoDis: a comprehensive database for phenotypic characterization of rare cardiac diseases.
29372176,Choice and Constraint in the Negotiation of the Grandparent Role: A Mixed-Methods Study.
29349294,Changes in seasonal snow water equivalent distribution in High Mountain Asia (1987 to 2009).
20626203,Characterizing human cancer metabolomics with ex vivo 1H HRMAS MRS.
29720209,Cluster randomised controlled trial of a theory-based multiple behaviour change intervention aimed at healthcare professionals to improve their management of type 2 diabetes in primary care.
29720927,Association of dietary patterns and hyperuricemia: a cross-sectional study of the Yi ethnic group in China.
29339517,Infected erythrocytes expressing DC13 PfEMP1 differ from recombinant proteins in EPCR-binding function.
26229184,Rapid Ebola tests hold promise.
29330526,"Relationship among land surface temperature and LUCC, NDVI in typical karst area."
29544553,Comparison of whole-genome bisulfite sequencing library preparation strategies identifies sources of biases affecting DNA methylation data.
